TV,Radio,Social_Media,Influencer,Sales
46.00,15.734248260,3.670681166,Mega,160.46758110
42.00,11.956272290,1.748785255,Micro,148.92200250
77.00,21.620797650,3.571579662,Nano,271.54740180
78.00,15.734867970,0.509432226,Macro,281.90686310
32.00,7.801082015,1.758760771,Nano,113.39893960
75.00,25.263248590,2.504473175,Nano,267.23599800
22.00,10.906588150,0.283125518,Mega,80.50988544
79.00,28.862859650,1.487848366,Nano,283.11154590
49.00,7.870960618,4.867663371,Micro,176.12824640
66.00,22.465434340,0.283374568,Mega,236.17190990
47.00,9.721111207,0.881835115,Macro,167.97702830
96.00,38.090394580,4.942815974,Macro,345.78068320
42.00,16.050768470,1.614349914,Macro,147.55542170
33.00,12.522232740,0.056339938,Micro,119.02338230
40.00,13.194010850,3.892134438,Micro,139.93813210
69.00,21.858791160,3.273587772,Mega,246.76144960
50.00,18.939679300,2.457398302,Micro,176.97291110
17.00,10.328925520,0.224904420,Micro,63.35830561
39.00,14.378707110,2.671230095,Micro,138.75182930
34.00,18.845267750,6.501071139,Micro,123.00249320
23.00,15.985583120,6.713201271,Macro,82.14573955
68.00,19.896094010,3.691370434,Nano,243.56815390
68.00,29.499963110,3.520463252,Mega,242.82785700
49.00,21.109402590,4.247449589,Macro,171.18915510
30.00,10.553029120,0.818136405,Macro,105.29926870
29.00,4.952167506,0.015178191,Macro,104.90236760
43.00,16.400900790,5.537219727,Nano,151.14946220
92.00,33.306262170,5.365256008,Macro,332.13948190
87.00,22.972216880,0.569872983,Nano,306.44553410
74.00,19.753739700,4.996981078,Macro,257.86332640
83.00,29.627793450,4.967052169,Micro,296.54049420
18.00,12.963115220,0.910273486,Macro,66.70886844
40.00,18.448266570,2.240236875,Mega,141.61442080
47.00,17.605868510,2.785139037,Macro,163.35267010
100.00,35.083195870,6.750893552,Mega,353.12870780
22.00,12.205772820,0.209628861,Macro,82.87350391
22.00,4.631875016,1.714052811,Micro,78.10913510
97.00,32.814994730,6.469135436,Mega,347.14600550
59.00,18.736939280,4.166428183,Nano,210.68864260
34.00,6.288521566,0.784940388,Mega,118.71756300
78.00,27.180677340,3.462775387,Mega,276.01402540
44.00,13.791943970,4.325957086,Macro,155.78744500
20.00,12.912755370,0.141228007,Micro,66.20189021
22.00,8.539958592,1.726208762,Micro,81.24394386
56.00,12.414642560,0.671220540,Nano,196.59450840
81.00,32.462762880,7.394593343,Micro,282.47146830
34.00,14.419909910,3.449966023,Micro,119.96754560
25.00,1.439404300,0.476601268,Mega,90.93193458
95.00,30.798112670,4.432037098,Macro,338.14955170
57.00,11.270775090,0.489079881,Nano,202.36430060
99.00,30.331181320,6.874902604,Micro,349.06322600
78.00,26.718150530,3.363133607,Mega,279.22919590
42.00,3.554830199,0.175409196,Nano,147.77482730
16.00,14.116053820,2.421047312,Micro,56.11037488
77.00,26.859284180,4.954590412,Macro,274.57201050
24.00,12.909028080,4.127052774,Macro,84.23062597
28.00,6.029834723,4.226553307,Mega,95.39293351
34.00,16.548978650,2.507602578,Micro,118.12573890
10.00,3.795386859,0.087051520,Mega,33.77579231
84.00,21.846508850,1.464674884,Macro,303.30097910
25.00,10.148843470,4.178689225,Nano,90.82626190
71.00,9.960783911,0.563444389,Mega,255.84793650
13.00,7.548719860,0.881171591,Nano,46.00775135
26.00,11.430917480,1.637087299,Nano,91.22124236
96.00,27.051579840,2.847943087,Nano,339.68796010
16.00,2.181141862,0.316356235,Nano,56.18992373
59.00,18.350683860,1.831142407,Micro,214.26911540
37.00,18.373498710,4.085720398,Mega,136.20905910
12.00,1.578916632,4.637683176,Nano,41.70068220
86.00,40.557200600,3.490643013,Micro,307.83223260
68.00,18.751193310,4.596953264,Micro,245.23777440
89.00,25.725216800,2.967397866,Micro,317.00330140
16.00,0.364453104,0.471870511,Micro,56.76894157
52.00,18.227750970,1.464235680,Macro,184.40521780
21.00,12.140478990,2.424122986,Mega,75.12890956
80.00,21.659219150,0.185140718,Micro,283.85390320
93.00,33.446124650,6.737926736,Macro,330.76832470
36.00,11.743232280,1.380873108,Mega,130.10523050
96.00,32.576325960,4.849638451,Nano,343.00653600
73.00,19.183752480,3.345825344,Mega,262.28129060
80.00,26.508570470,0.441110839,Mega,284.93547240
68.00,17.305222460,3.579885761,Micro,241.32535260
87.00,26.286862900,1.777654087,Nano,307.39009570
66.00,20.438304330,2.097019822,Nano,236.15871250
64.00,22.236884210,5.397878570,Mega,225.08270090
94.00,27.442766370,2.375615308,Micro,336.00489700
84.00,34.759857080,7.786331165,Micro,301.56646500
61.00,19.813271920,0.733182064,Mega,217.33995130
69.00,16.140515240,3.698544745,Micro,246.40920040
94.00,27.639225920,3.796985953,Nano,336.90472150
42.00,13.766517540,1.667909691,Macro,149.33420170
32.00,8.307830874,3.835013023,Micro,112.92983800
18.00,24.484259580,5.258960389,Macro,64.91713396
96.00,33.246533790,3.953012517,Macro,343.30266600
89.00,20.869811950,7.882758146,Nano,311.54587630
53.00,21.222232490,3.976832310,Micro,186.61324750
62.00,13.683650470,2.722705333,Micro,223.62243760
85.00,32.114783370,6.307491644,Nano,304.55592030
100.00,29.610903820,4.297266947,Mega,355.41133110
28.00,13.441876530,5.166034391,Nano,101.21318720
50.00,22.295543890,2.821388736,Nano,176.29408800
26.00,10.270522790,1.711637177,Mega,96.78863560
40.00,5.283799574,0.056516876,Nano,137.11910550
22.00,11.868610710,0.222563672,Macro,78.82271742
39.00,21.752338970,6.362993293,Nano,139.52894550
97.00,39.727201420,5.700071103,Micro,345.40024240
15.00,11.653462330,0.419258900,Nano,57.62721840
42.00,6.574754043,1.906421473,Mega,146.44448880
60.00,29.914668270,7.566088234,Macro,213.23203200
39.00,16.880599950,4.300450043,Mega,134.58199110
59.00,21.732274790,1.164412348,Nano,213.54622030
13.00,1.785753879,1.150818911,Macro,44.24211889
85.00,26.312629330,3.527462273,Mega,301.29059380
93.00,14.971529640,4.950837638,Nano,330.15238340
39.00,19.772583760,1.932404713,Nano,133.88299940
24.00,15.578232820,0.613989803,Macro,78.67476945
40.00,6.840434393,2.211277820,Micro,141.11488560
94.00,30.740816060,1.325993613,Micro,335.52795330
29.00,8.594467237,6.259991431,Macro,105.27330000
75.00,23.215831570,2.823404512,Macro,267.10820370
85.00,30.885925510,2.762634911,Macro,297.12101030
51.00,15.570826430,4.419476769,Mega,181.36590790
37.00,16.228960330,1.856518043,Nano,136.57313410
18.00,10.611280890,2.088636201,Nano,64.96739545
13.00,1.132159663,2.182918919,Mega,44.56330667
90.00,29.891628180,7.445374733,Macro,316.02270540
38.00,10.628083170,4.223887377,Nano,136.92999560
89.00,31.344568830,5.531733764,Micro,313.83845740
26.00,4.561389512,1.791092844,Micro,90.85086418
92.00,31.098590140,5.451928941,Mega,328.20915880
60.00,19.563824520,3.911593076,Mega,213.84187170
67.00,15.843879230,0.274847731,Micro,242.93223550
91.00,29.302894980,2.054143187,Mega,324.20259990
15.00,3.367646768,0.817346265,Micro,52.82900074
82.00,27.947784300,2.390363872,Mega,293.58097160
51.00,12.962217820,1.307508427,Micro,182.02879000
53.00,24.255939910,3.567089593,Micro,188.78495190
47.00,11.503183710,2.519338224,Nano,162.31561350
34.00,10.924817900,2.761077651,Nano,120.44808190
70.00,27.825058900,7.517227186,Mega,251.83738440
85.00,22.070456630,0.558257155,Mega,302.91898800
53.00,15.786347050,1.018862371,Macro,193.02392060
57.00,16.932768890,0.570012164,Mega,205.32096700
93.00,27.054466110,5.748857069,Micro,328.67400390
52.00,19.521403960,5.296023403,Macro,188.03747060
92.00,30.330523660,6.592402221,Macro,329.55064730
25.00,10.332197930,1.864729703,Macro,85.80145956
83.00,23.744027350,3.853397609,Macro,298.18430170
12.00,8.674406942,2.760248520,Mega,42.18848212
58.00,19.312657860,7.152376619,Macro,205.85016130
84.00,25.521123960,6.982196583,Micro,303.94178940
49.00,11.185659600,1.117540683,Nano,174.94798300
17.00,5.915589549,3.679589765,Nano,57.35429218
58.00,14.391779350,1.226266329,Micro,207.69556650
46.00,12.804588300,0.403183606,Macro,162.91682730
49.00,14.016639010,0.804732595,Mega,178.60166110
86.00,24.117314860,7.885150229,Micro,297.41798380
82.00,31.272163560,7.156201274,Mega,292.80000640
46.00,16.336808680,2.608252956,Nano,164.11985410
43.00,15.188569440,0.760136913,Macro,153.60341430
45.00,19.521131120,5.018550323,Mega,159.63957520
39.00,9.711793355,4.085503675,Micro,136.26170000
46.00,18.289167020,3.367685945,Nano,162.76106900
19.00,11.300055740,1.951961716,Mega,66.92974218
61.00,20.731152420,2.600839730,Macro,219.27627290
87.00,28.939844770,4.558251395,Micro,309.11598270
93.00,29.241091610,3.030024575,Micro,328.54507160
100.00,33.151808410,5.473668013,Nano,352.03165270
79.00,24.182637000,8.112998598,Macro,282.00685780
60.00,19.075895150,0.028584966,Micro,215.86302120
84.00,29.138068720,4.477793580,Mega,294.83650760
58.00,13.868840550,0.415369459,Mega,208.21418760
58.00,21.035637030,2.676063422,Nano,201.13063450
77.00,24.143227540,6.439212757,Micro,272.13696140
22.00,2.143675371,2.392674334,Nano,75.44740193
95.00,30.898252950,4.795854160,Macro,340.17876830
55.00,13.813630250,3.245540816,Mega,193.84108020
40.00,8.398906234,1.465690951,Mega,146.06247530
28.00,12.140132800,5.189186344,Macro,105.17576410
50.00,16.216662370,4.527337829,Macro,176.19836800
30.00,0.559364137,0.865257524,Macro,104.01412670
22.00,12.654184790,1.185976057,Macro,78.51737028
60.00,15.654264300,1.535037337,Micro,213.04702240
77.00,27.556085720,7.176764184,Mega,274.11119020
12.00,13.938265540,0.411806407,Nano,43.62627014
30.00,4.448543912,1.895344267,Macro,102.96889720
79.00,23.627696990,4.313288112,Micro,283.23928000
15.00,3.618890350,0.424484925,Micro,57.13208846
94.00,28.346329620,2.769185314,Macro,341.09614590
46.00,14.192761330,5.080543358,Micro,166.85320120
34.00,5.781911269,2.625228759,Mega,123.68549060
74.00,16.855247070,4.161090186,Mega,266.49054290
92.00,26.814045420,4.200575594,Macro,324.16137880
30.00,8.232991530,0.635691754,Micro,106.06460220
88.00,21.332985260,8.327309347,Micro,318.41758820
91.00,17.881861150,4.934914451,Nano,327.38693170
83.00,19.350931650,0.759754583,Micro,295.16843180
34.00,4.450949726,4.797779270,Micro,123.58912120
41.00,17.410676990,3.407154022,Mega,146.08146480
15.00,1.768192165,2.568925254,Macro,58.27357746
78.00,36.402419470,5.322761087,Macro,277.70729980
63.00,25.081498310,2.684253156,Micro,221.80987170
75.00,27.377905450,6.011353686,Macro,261.80776900
48.00,20.834116470,0.539190245,Micro,171.73909140
94.00,30.876154470,7.201351187,Nano,336.74654140
39.00,8.027424156,3.780097613,Mega,141.08708420
13.00,9.434361981,1.803384670,Micro,49.11766000
42.00,15.504429450,2.861961964,Mega,145.79765600
71.00,18.513556050,0.825055868,Mega,250.94044080
36.00,14.412880290,3.113926336,Mega,129.82537810
64.00,18.920713570,3.248468600,Nano,230.40185090
99.00,34.192928340,7.824969974,Micro,357.10509130
95.00,39.361421200,6.182300153,Macro,342.77879150
17.00,0.043082200,1.299324106,Micro,64.98105749
20.00,11.338186050,0.000031300,Mega,67.66681205
80.00,29.336683760,3.456429808,Micro,288.17806250
46.00,18.995085440,0.962846607,Macro,164.33204540
75.00,20.142183430,5.763507890,Macro,265.23273340
15.00,3.089352514,2.609818028,Macro,61.44385143
63.00,14.438956250,2.954981196,Micro,220.22801300
20.00,12.618777350,1.600792875,Micro,74.82778835
68.00,28.701342420,3.706080385,Micro,242.13592050
74.00,22.449689860,0.305109692,Nano,263.34663600
11.00,5.515064497,0.767888515,Macro,36.30549977
35.00,7.227368592,1.144932144,Micro,122.12566880
52.00,19.400800630,5.766919399,Mega,189.98188550
25.00,9.973957511,0.673025333,Mega,87.25168606
74.00,21.196237190,2.288930782,Nano,265.21979840
11.00,0.460924393,0.258229475,Micro,38.21640173
99.00,36.736073250,7.608349815,Nano,347.75468080
11.00,5.561586305,3.530209276,Nano,39.99208709
34.00,7.768529884,0.826269553,Nano,122.81576160
48.00,10.822889200,1.350736827,Mega,162.16158900
82.00,35.052902970,5.145975121,Nano,291.23967590
59.00,13.851803970,2.552071784,Micro,210.58652440
23.00,2.032868017,1.433139817,Macro,85.89262454
14.00,0.148676092,2.597693107,Micro,50.64875812
62.00,14.949791090,0.274450752,Macro,222.74166800
80.00,32.535842180,4.741996361,Micro,281.74464620
87.00,31.071227830,4.894238959,Nano,309.66091710
16.00,1.871599257,1.877711405,Macro,56.32163683
16.00,0.451244404,3.539786740,Mega,56.01689561
96.00,37.662696700,6.313926027,Macro,340.14964190
85.00,36.169085930,7.523611218,Mega,309.66625560
11.00,6.838044063,2.464856311,Mega,41.40970369
64.00,20.504570420,4.530971142,Micro,233.63037920
59.00,31.000627290,2.464132207,Micro,214.23891350
94.00,27.852488210,8.473494927,Nano,339.58528830
62.00,22.216471180,3.545499499,Macro,217.50850940
53.00,13.634579570,3.339472680,Mega,186.27936580
19.00,5.455547294,1.025903363,Nano,62.91034074
91.00,26.628615410,4.539204096,Macro,325.28197720
40.00,17.891655240,4.098492828,Mega,143.45223800
71.00,21.469991840,3.220821267,Mega,251.22170200
28.00,5.552356016,1.016898720,Micro,100.57765910
55.00,16.864946980,4.255422961,Micro,194.39880080
32.00,10.015160800,2.074406562,Nano,111.98028450
77.00,18.308622290,2.517847341,Mega,275.52978100
48.00,12.336619990,1.217325392,Macro,166.73107500
56.00,24.405542070,6.450373512,Mega,197.08399500
81.00,26.099190870,4.351757741,Mega,289.03648030
40.00,12.034959040,1.471282913,Micro,139.44196260
59.00,19.702107550,3.903538448,Nano,207.09249300
23.00,2.503614918,1.223212307,Nano,81.68934891
16.00,2.733787211,0.051444257,Macro,56.59269981
40.00,8.210580502,0.545066860,Micro,142.49486100
27.00,14.017345700,2.473259935,Macro,94.04105463
21.00,10.575927660,1.063323097,Nano,73.19279004
41.00,13.926545510,2.157720387,Micro,148.11412930
63.00,23.237048070,5.816140203,Micro,224.50750550
21.00,0.220835039,2.792110085,Micro,74.89973598
52.00,13.430021190,2.656327532,Nano,184.46479430
18.00,7.759492503,1.463724215,Micro,66.34938699
81.00,35.906974850,5.440589084,Macro,291.31331570
14.00,4.972625274,4.905049083,Macro,52.75285707
73.00,34.270327190,8.062578895,Mega,262.58818970
34.00,14.886771620,0.899125167,Macro,116.32729670
96.00,32.948450250,7.862944073,Micro,338.79062660
75.00,20.712229560,3.740164535,Mega,264.63587340
70.00,20.270986130,3.989554606,Nano,256.97433050
77.00,25.669882360,2.140566220,Micro,273.28427380
74.00,15.463347540,2.480593239,Nano,263.04102400
31.00,11.092296450,1.840255605,Macro,111.31565680
12.00,6.674845961,1.986066032,Mega,41.56341532
32.00,10.277835510,0.773331129,Nano,116.76998840
78.00,27.933580420,5.902596689,Mega,276.09880300
86.00,26.403695440,3.431076806,Macro,310.15842290
86.00,33.250050230,10.063745700,Macro,304.42848530
68.00,32.645127720,3.405064622,Nano,242.52193940
29.00,10.414052640,3.798210294,Nano,99.42372101
41.00,6.032826963,6.145541885,Macro,146.56208840
83.00,27.987922320,6.066843266,Macro,292.56316930
28.00,10.051912930,3.716741602,Macro,97.24363940
32.00,13.713759940,0.826277105,Micro,109.92785580
29.00,6.059626048,2.206644363,Mega,106.07454700
77.00,25.697364410,4.354449016,Macro,273.67210560
85.00,33.881510180,5.708518932,Mega,303.66032430
35.00,19.975021870,3.222876164,Nano,121.52885530
40.00,7.339996233,3.690516896,Mega,140.52820840
52.00,20.712452290,1.629664479,Micro,183.01640950
89.00,13.600070970,0.016116571,Nano,321.07867950
24.00,9.748085525,0.409903698,Macro,85.23791476
67.00,33.622091150,6.804494005,Mega,240.35184670
100.00,45.082921310,4.511628276,Mega,352.65769510
83.00,26.870882920,3.440192694,Nano,296.70512670
28.00,21.107891560,3.196668702,Nano,100.32851090
94.00,28.655124180,7.869187058,Nano,337.39797520
17.00,7.002813809,0.236655441,Micro,64.24894393
19.00,11.411215110,1.302072125,Macro,66.21969665
89.00,28.026121220,3.152449490,Micro,314.88626030
91.00,33.660420240,7.639596242,Mega,321.26573720
37.00,13.637933720,3.061267718,Micro,131.01781150
84.00,32.981978310,8.476182415,Mega,306.24310090
22.00,2.361074628,3.343804334,Macro,83.04290787
71.00,26.987138590,0.842799647,Mega,252.12020890
77.00,30.775450190,3.668133786,Micro,273.41608050
76.00,34.279232620,7.940107984,Macro,266.94218630
19.00,11.432055850,3.113767187,Mega,63.00613477
89.00,38.203575450,6.574378925,Mega,316.57348320
100.00,42.832652780,3.965112831,Micro,354.86954590
13.00,14.275559200,2.329490869,Micro,48.98112405
25.00,5.063017618,4.328050272,Macro,85.90434625
91.00,28.080056230,6.062588606,Macro,322.37394910
34.00,5.867787059,4.071008852,Mega,119.60041730
96.00,32.602502680,0.539458042,Micro,348.77512390
45.00,22.819313490,4.037226529,Micro,159.37373720
63.00,24.998457250,5.370519830,Micro,227.59736660
74.00,29.520170020,2.333157382,Nano,264.59223330
42.00,14.649380560,0.651575128,Mega,150.46201680
45.00,20.450894370,3.342233746,Nano,158.06940680
31.00,7.919849465,0.075237086,Mega,107.03817410
86.00,25.104453610,6.322648609,Nano,306.81071390
41.00,12.732413530,0.531269650,Macro,141.82907080
55.00,20.108486710,2.728374334,Mega,195.10217600
29.00,10.935949640,3.063813087,Mega,101.29016080
87.00,34.536021040,4.632179890,Mega,303.69898310
26.00,18.652061240,5.769453827,Nano,92.76007296
30.00,10.563976300,2.855990067,Micro,104.59090450
29.00,12.662686400,1.674201820,Micro,105.60086250
85.00,29.388781870,2.734049922,Micro,302.06001660
100.00,42.225232170,8.977117102,Mega,364.07975150
89.00,36.004836530,3.979359359,Micro,316.05020460
15.00,7.687035542,2.080461325,Nano,55.15072263
22.00,4.389107232,0.885959352,Micro,77.83882260
75.00,29.621448630,10.260188380,Mega,264.48525050
30.00,11.916003490,2.576946627,Nano,102.33141030
55.00,28.166636170,3.413113680,Micro,198.65527040
29.00,4.650729125,2.501837104,Micro,101.18577430
78.00,30.951510950,6.412862561,Nano,279.66508910
82.00,34.249096510,5.675424827,Micro,293.14909010
63.00,24.117688740,5.295901775,Mega,216.90483220
51.00,14.115600360,0.905750074,Micro,182.57994890
58.00,28.443841560,6.105705139,Nano,203.16556660
91.00,25.512820080,5.125009083,Mega,324.04770990
81.00,31.382189490,7.024130677,Macro,293.30331440
48.00,12.531997800,1.825444389,Micro,171.30337560
99.00,25.065436900,5.419793658,Micro,352.15887250
43.00,17.136112100,3.371310994,Mega,151.66314660
77.00,36.052458440,5.137853745,Mega,277.62155400
69.00,28.453070950,7.099474906,Nano,245.18939100
19.00,7.958373250,2.432539852,Micro,66.42901384
63.00,15.033623280,1.154492729,Nano,220.76497270
